id,year,region,female,immigrant,education,age,income,instrument,endogenous,treat,post,outcome,wage,employed,life_satisfaction,count_events,ordinal_satisfaction,likert_1,likert_2,likert_3
112,2024,central,1,0,17,45,58078.47228867741,0.46946328525377123,3.4344964999764085,0,1,6.9020278568948745,11355.601796658892,1,7.94078062760185,0,4,4,3.0,3
112,2025,central,1,0,17,46,54684.36696840644,0.46946328525377123,4.619225090810477,0,1,7.8024659455446725,12993.272944672726,0,6.817683553505004,4,4,3,3.0,3
113,2018,central,0,0,15,41,51291.42165113297,0.5501160864088552,5.3418974053862,0,0,4.02821550540023,6527.851444622363,1,9.29400644740232,1,5,3,3.0,1
113,2019,central,0,0,15,42,54958.97259217359,0.5501160864088552,6.777926044171899,0,0,6.78064566871325,10227.501921995019,1,8.904743219581503,3,5,4,5.0,3
113,2020,central,0,0,15,43,59292.40078341153,0.5501160864088552,3.7762217456449183,0,0,7.921248934330522,9303.347146594497,1,7.682094971308777,3,4,4,3.0,2
113,2021,central,0,0,15,44,71333.00137371973,0.5501160864088552,4.17937074580445,0,0,4.962199295969712,7185.2854796658185,1,10.0,3,5,2,4.0,3
113,2022,central,0,0,15,45,54905.723219828535,0.5501160864088552,4.638443228152022,0,1,3.8744581174239645,10734.202481124612,0,7.554226753033425,2,4,3,4.0,1
113,2023,central,0,0,15,46,60705.71985898278,0.5501160864088552,3.5085899100264717,0,1,4.747939080890696,10360.17316068045,1,7.977115957313886,3,4,3,1.0,2
113,2024,central,0,0,15,47,62581.51658158076,0.5501160864088552,4.437079488234606,0,1,2.6612451912913526,7500.877799414291,1,9.229471461411318,2,5,2,2.0,3
113,2025,central,0,0,15,48,59366.385017574765,0.5501160864088552,3.4572146909751806,0,1,4.759201116786503,9817.297155237135,1,8.444578881778913,2,5,3,4.0,3
114,2018,central,1,0,12,41,,0.1668828372736267,4.41145612315479,0,0,4.8791478180417345,8265.81991581174,0,6.077590563012199,2,3,3,4.0,3
114,2019,central,1,0,12,42,59840.36559928548,0.1668828372736267,3.9024677361220563,0,0,4.4243751551203285,6181.942005433447,1,9.183030366485886,3,5,4,3.0,4
114,2020,central,1,0,12,43,36201.63474440189,0.1668828372736267,2.1176974185383255,0,0,3.9424165306268337,4641.124218779424,1,7.683524893728891,4,4,3,3.0,4
114,2021,central,1,0,12,44,55095.37572258574,0.1668828372736267,2.6299422897191755,0,0,3.3841463305601085,5892.366020585967,0,6.580615402690949,4,4,2,3.0,4
114,2022,central,1,0,12,45,57817.154756095595,0.1668828372736267,3.156525976965944,0,1,7.729016408864931,7460.409517929489,1,8.087375905535996,2,5,3,3.0,3
114,2023,central,1,0,12,46,52106.31789778788,0.1668828372736267,2.796446999737363,0,1,4.449120410192982,5086.5052630016935,1,8.634736371647573,4,5,5,3.0,5
114,2024,central,1,0,12,47,48663.33389628947,0.1668828372736267,4.771631988975482,0,1,4.353851241417166,5691.557084307787,0,7.384927027303545,5,4,4,3.0,3
114,2025,central,1,0,12,48,48678.18449510713,0.1668828372736267,4.101261182896095,0,1,5.772513093184952,9333.604920479385,1,8.91896332324381,3,5,1,3.0,3
115,2018,north,1,0,17,24,46890.871773790874,0.987835098806757,4.466338236636103,0,0,3.260424142283825,7656.897968254838,1,8.547822560114517,3,5,3,4.0,3
115,2019,north,1,0,17,25,64691.55649749434,0.987835098806757,1.8699065741618126,0,0,3.561272831278119,5007.231619542088,1,9.235664224602223,0,5,3,4.0,3
115,2020,north,1,0,17,26,49366.1684168238,0.987835098806757,4.5256833383015715,0,0,1.446913059637998,7833.841688495193,1,8.532311780378631,3,5,3,3.0,4
115,2021,north,1,0,17,27,,0.987835098806757,4.226276418701328,0,0,2.9495999974393947,7631.720120726614,1,8.526899541386909,1,5,4,4.0,4
115,2022,north,1,0,17,28,48339.37918733513,0.987835098806757,5.148226367056015,0,1,3.9503228153489363,3873.053372275035,1,6.445409690654094,1,3,4,3.0,3
115,2023,north,1,0,17,29,61672.49964047072,0.987835098806757,6.498737440239612,0,1,1.8015046271879136,8294.763700317271,1,8.93203916907913,2,5,4,4.0,2
115,2024,north,1,0,17,30,54207.434051981145,0.987835098806757,5.066053875597449,0,1,4.799843610257926,7762.488105199659,1,6.031993454659741,1,3,2,4.0,4
115,2025,north,1,0,17,31,62266.4342448688,0.987835098806757,4.330572363455526,0,1,3.620722743778979,6002.761029429412,1,9.573387359311537,1,5,3,4.0,1
116,2018,west,1,1,13,43,41500.80590768515,0.745824093755391,4.607730701010165,0,0,3.186692654547738,9632.329208789917,1,6.847463026389843,2,4,5,5.0,2
116,2019,west,1,1,13,44,47421.429756794154,0.745824093755391,2.7783712960179274,0,0,3.891850085134133,5545.05693879685,0,5.5646513661533925,3,3,3,4.0,3
116,2020,west,1,1,13,45,50366.59546406486,0.745824093755391,4.500774217507979,0,0,4.003968234435806,5669.506663178841,1,9.432817150020417,2,5,2,4.0,5
116,2021,west,1,1,13,46,46216.97656610505,0.745824093755391,4.18933799611823,0,0,2.9426032734392362,4544.067785787692,1,6.218433532214153,6,3,5,3.0,4
116,2022,west,1,1,13,47,51341.51479038302,0.745824093755391,2.6318870108387165,0,1,3.911396336587849,5785.955844578473,1,5.143751797748062,0,3,4,2.0,3
116,2023,west,1,1,13,48,61989.74098546215,0.745824093755391,3.477491727899021,0,1,3.731838516700844,5001.986329304628,1,9.258112568183568,1,5,2,4.0,4
116,2024,west,1,1,13,49,38710.822658144985,0.745824093755391,5.089606721764023,0,1,3.6817564372717073,5369.975817334104,1,8.127619600309618,5,5,2,3.0,3
116,2025,west,1,1,13,50,,0.745824093755391,4.585324398350909,0,1,0.6147546876635723,6676.617125669929,0,7.70812573940233,3,4,2,4.0,2
117,2018,north,1,0,16,48,60414.03904496308,-1.2593395992922676,2.2315394506462027,0,0,4.1651167585509405,5832.994414730315,1,7.85969405417996,4,4,3,3.0,2
117,2019,north,1,0,16,49,65481.322167473176,-1.2593395992922676,3.294931416583992,0,0,4.5036087554946995,7531.279612087709,0,8.464541727783507,4,5,3,5.0,3
117,2020,north,1,0,16,50,53129.220501784184,-1.2593395992922676,2.2771740245314054,0,0,3.1807469670074577,7692.603253135932,1,9.700210530489557,2,5,5,3.0,2
117,2021,north,1,0,16,51,61111.06110465092,-1.2593395992922676,5.523061011577271,0,0,2.843264946612991,9058.666293224243,1,7.270779166522494,2,4,2,3.0,4
117,2022,north,1,0,16,52,61816.08895266415,-1.2593395992922676,3.8985550228834525,0,1,4.407197575608279,7239.3264855462785,1,6.985859460187662,3,4,4,4.0,4
117,2023,north,1,0,16,53,56060.46508893038,-1.2593395992922676,3.434117700375339,0,1,-0.5301012157692746,7314.821502376466,1,9.94525161365535,5,5,4,2.0,3
117,2024,north,1,0,16,54,68357.89025863228,-1.2593395992922676,1.8177824352305425,0,1,4.154829857372296,6059.1102496385165,0,7.713278106519915,6,4,3,1.0,3
117,2025,north,1,0,16,55,56101.76787848573,-1.2593395992922676,3.508921649192866,0,1,3.9838920220011973,10270.48865242576,1,9.46779642670587,0,5,5,3.0,4
118,2018,central,1,0,17,25,56951.75368437105,1.4038261515764208,3.6930567852896874,0,0,4.182960254238244,5470.584275785071,0,8.369030814268049,3,5,3,3.0,2
118,2019,central,1,0,17,26,53487.58036034408,1.4038261515764208,6.072770692921865,0,0,4.6365184298449345,9497.501130863035,1,7.8180967167380055,3,4,3,4.0,2
118,2020,central,1,0,17,27,45860.836440192776,1.4038261515764208,3.66114928825976,0,0,5.841256724593951,7690.005198898661,0,7.793800011441241,0,4,2,4.0,3
118,2021,central,1,0,17,28,61898.72434790381,1.4038261515764208,3.5361496965326964,0,0,3.761265391648714,7331.58393703306,0,8.249896907273607,1,5,2,5.0,3
118,2022,central,1,0,17,29,59075.75135472411,1.4038261515764208,2.891182658086415,0,1,4.795590406686786,7879.669392720011,1,6.614022356982115,1,4,3,,3
118,2023,central,1,0,17,30,62432.47363813165,1.4038261515764208,4.566584103216389,0,1,7.135705435109295,5966.412790113577,1,8.618201524768443,2,5,3,3.0,4
118,2024,central,1,0,17,31,54621.63677019679,1.4038261515764208,6.356601515602881,0,1,6.025449113043386,8416.231032977648,1,5.954085859792018,4,3,4,4.0,4
118,2025,central,1,0,17,32,64564.933512469805,1.4038261515764208,4.290833514665532,0,1,5.401726931305457,6685.965751688943,1,9.006719389811014,1,5,2,4.0,3
119,2018,west,0,0,17,30,44074.38877154829,-0.15406704634586807,1.334058931063534,0,0,2.8174583018969397,3696.042918602688,1,6.915557490598204,0,4,4,5.0,3
119,2019,west,0,0,17,31,57323.89028675908,-0.15406704634586807,4.071909900830999,0,0,2.392271193085662,6095.685468920906,1,6.5228697135306,1,4,3,5.0,2
119,2020,west,0,0,17,32,45348.751315767775,-0.15406704634586807,5.755088916750524,0,0,3.636359946725622,10008.308536133074,1,8.89426640131784,0,5,2,3.0,3
119,2021,west,0,0,17,33,59191.73702985606,-0.15406704634586807,2.5113784750728207,0,0,3.432765442004009,6488.640489523985,1,8.765688640108332,1,5,3,4.0,2
119,2022,west,0,0,17,34,57170.85378892005,-0.15406704634586807,2.7855162661237554,0,1,1.2786887927723338,6677.355000630472,1,9.535794596161399,0,5,3,3.0,4
119,2023,west,0,0,17,35,42032.29761381689,-0.15406704634586807,5.272194184347142,0,1,3.367162456038349,7760.310885757741,1,8.559484805861539,1,5,3,4.0,2
119,2024,west,0,0,17,36,53652.49762525784,-0.15406704634586807,5.322596021468799,0,1,3.7165488960295674,8661.523838594558,0,8.21756360942289,3,5,2,4.0,3
119,2025,west,0,0,17,37,76368.43605737126,-0.15406704634586807,2.7705168114779353,0,1,1.1551167740125359,4963.108626271853,1,7.829588514231592,4,4,3,4.0,3
120,2018,east,1,0,12,39,53509.66149078078,-0.9689964157634489,5.520279781002655,0,0,3.812459770398963,5465.815502454339,1,7.866018389420724,0,4,4,,2
120,2019,east,1,0,12,40,51584.64980047036,-0.9689964157634489,3.0817911696319773,0,0,4.861232237138819,5134.883041572239,1,7.1730663375984784,4,4,2,4.0,4
120,2020,east,1,0,12,41,45745.728474141055,-0.9689964157634489,2.2818407814708395,0,0,4.617668875899463,3300.9067218018727,1,6.182729178389877,2,3,2,4.0,2
120,2021,east,1,0,12,42,57292.52617607756,-0.9689964157634489,2.764107891701051,0,0,1.1059057299390815,4981.840312378148,0,7.461749944312794,1,4,4,4.0,3
120,2022,east,1,0,12,43,55158.964645663014,-0.9689964157634489,3.6569473591684174,0,1,4.606621178935253,7112.730549374784,1,6.95541350204098,2,4,3,3.0,2
120,2023,east,1,0,12,44,60452.69607594216,-0.9689964157634489,3.307701545755073,0,1,6.165228185585512,4817.378030054751,0,6.133411557999832,0,3,5,4.0,2
120,2024,east,1,0,12,45,50041.66894861748,-0.9689964157634489,2.9030631595208276,0,1,7.07717125520698,4412.817806457662,1,8.988879825423574,2,5,4,3.0,3
120,2025,east,1,0,12,46,48791.00898436348,-0.9689964157634489,2.115527810235103,0,1,5.795521288490312,4135.431581902502,1,10.0,1,5,5,4.0,3
121,2018,south,1,0,16,32,,-1.9237958534507513,2.365146238976844,0,0,1.992352372490989,3633.3070407888385,1,5.470308622220137,2,3,4,4.0,3
121,2019,south,1,0,16,33,51008.96965157103,-1.9237958534507513,2.4020448544197484,0,0,2.946609625188116,4032.521723981004,0,9.248022043823518,1,5,2,4.0,3
121,2020,south,1,0,16,34,51520.25185408668,-1.9237958534507513,2.2053535316896644,0,0,2.787572153504753,3837.526707177532,0,7.829716681326547,2,4,1,3.0,3
121,2021,south,1,0,16,35,57524.81858315329,-1.9237958534507513,2.107688209436987,0,0,1.193197258182797,6394.911945801285,0,8.215153864537756,0,5,3,2.0,2
121,2022,south,1,0,16,36,45909.5433134588,-1.9237958534507513,3.8560156298394173,0,1,3.4276660079304757,4061.045622831764,1,7.589752918526653,0,4,3,2.0,4
121,2023,south,1,0,16,37,52523.888247264156,-1.9237958534507513,2.152632068683846,0,1,1.6027025761889568,4353.43086948586,0,8.07044409596216,3,5,4,3.0,3
121,2024,south,1,0,16,38,,-1.9237958534507513,4.329814023322612,0,1,1.0962402205392792,6661.313309288075,0,8.422497668759197,4,5,2,3.0,2
121,2025,south,1,0,16,39,55559.45584152145,-1.9237958534507513,1.4141185465859827,0,1,2.204987206569923,3215.850192532073,1,9.301609030900483,2,5,3,2.0,1
122,2018,east,1,1,15,45,43780.227364934675,-0.829839526692173,1.819351971180417,0,0,3.9900078250968267,4383.921958506927,1,8.908239333026179,5,5,4,4.0,2
122,2019,east,1,1,15,46,49277.4961829181,-0.829839526692173,3.471824691121687,0,0,2.6847421280068167,5536.0252752228835,1,5.482037034145973,3,3,4,3.0,2
122,2020,east,1,1,15,47,62607.68732877038,-0.829839526692173,2.3098223548450476,0,0,1.326483245134865,4640.374067940519,1,8.082783819523884,2,5,3,2.0,4
122,2021,east,1,1,15,48,49795.29162230703,-0.829839526692173,3.9205873652058676,0,0,2.735433132855235,7744.712383513302,1,8.016980427254373,3,5,2,4.0,2
122,2022,east,1,1,15,49,57485.4566869513,-0.829839526692173,5.066680926714149,0,1,2.6844664642464298,8029.136078649288,0,7.117947617465538,5,4,5,3.0,4
122,2023,east,1,1,15,50,39042.97285170743,-0.829839526692173,2.804471024736017,0,1,6.921991453325429,6292.129580696377,1,8.604826771749716,3,5,3,4.0,2
122,2024,east,1,1,15,51,52412.14142965258,-0.829839526692173,3.5951812151122158,0,1,3.1532823231647513,10855.91187954964,1,5.784442999690118,2,3,2,1.0,2
122,2025,east,1,1,15,52,65016.07431311586,-0.829839526692173,2.618007228871601,0,1,3.7482938911315387,7152.143730080719,0,6.007471241502028,3,3,3,4.0,2
123,2018,north,1,0,17,26,54767.50195789568,0.1882767630207077,6.373246734750861,0,0,2.8622849130196775,7667.5707591063465,1,8.474952563312053,1,5,2,4.0,3
123,2019,north,1,0,17,27,59009.168269349684,0.1882767630207077,4.254339169634578,0,0,6.227630126934346,7838.465336403714,1,7.189967756332562,0,4,5,3.0,3
123,2020,north,1,0,17,28,70318.29668233726,0.1882767630207077,4.016441251953849,0,0,5.867513611203066,7166.22038569769,1,9.006075739300044,0,5,3,2.0,3
123,2021,north,1,0,17,29,48398.144270602235,0.1882767630207077,3.1336662800369233,0,0,3.9565701227951773,6216.834664700233,1,7.324553087764029,6,4,2,5.0,3
123,2022,north,1,0,17,30,45546.6647113572,0.1882767630207077,4.562205385891759,0,1,1.7236590526786206,11068.636210101458,1,7.236485061126027,1,4,5,3.0,3
123,2023,north,1,0,17,31,52612.45421716574,0.1882767630207077,3.839411637889498,0,1,4.242797147071007,6027.7568036448,1,8.832394032272177,3,5,3,3.0,5
123,2024,north,1,0,17,32,55394.47674380614,0.1882767630207077,3.1448055159915054,0,1,3.002423778473279,6013.394963111385,0,8.422677298420844,2,5,3,4.0,2
123,2025,north,1,0,17,33,53551.37053632768,0.1882767630207077,4.57526005010936,0,1,2.7623908635125902,5381.606124839017,0,5.73648922816311,5,3,3,4.0,2
124,2018,south,1,1,18,52,64358.60526645348,-0.541918414219152,5.329655980971139,0,0,2.8272467911851997,9491.361850182531,0,7.797421505801338,4,4,3,5.0,1
124,2019,south,1,1,18,53,52614.25755576663,-0.541918414219152,3.7933869869839185,0,0,5.716314490094102,7596.304649495066,0,8.413340595507055,1,5,3,4.0,3
124,2020,south,1,1,18,54,56401.11402505317,-0.541918414219152,4.738969151650583,0,0,5.225988086902558,5562.034847124904,1,10.0,4,5,3,5.0,2
124,2021,south,1,1,18,55,69140.9005442518,-0.541918414219152,5.784196224832426,0,0,4.482433297449029,9426.489340350596,0,7.757692022936233,3,4,2,2.0,3
124,2022,south,1,1,18,56,72749.23958667259,-0.541918414219152,5.107502716822161,0,1,6.5852920531898596,11793.990574551746,1,9.155247594099931,3,5,4,3.0,2
124,2023,south,1,1,18,57,61411.49680204885,-0.541918414219152,5.7032512654153935,0,1,5.327132614911045,12644.98383759591,0,6.677602496656256,3,4,2,3.0,3
124,2024,south,1,1,18,58,71183.81293978622,-0.541918414219152,5.156112833444319,0,1,3.011560346148892,10279.224394134517,1,8.708977346044295,4,5,2,4.0,4
124,2025,south,1,1,18,59,55553.56137541042,-0.541918414219152,4.5160074617128085,0,1,1.7682058241264826,8616.875328712456,1,8.37299302551285,6,5,2,4.0,2
125,2018,north,1,0,15,25,40853.70370995802,1.4216339086573153,6.6974130663080516,0,0,4.153974359536571,11503.16193477329,1,9.339526771524644,0,5,4,4.0,2
125,2019,north,1,0,15,26,39398.69193114841,1.4216339086573153,4.9396728761151065,0,0,1.715380107035176,6457.348517093779,1,7.680150146738866,3,4,2,2.0,3
125,2020,north,1,0,15,27,56450.28652768822,1.4216339086573153,5.414641616921516,0,0,3.5165025837431436,7184.248600013216,1,7.846134705139746,1,4,3,2.0,1
125,2021,north,1,0,15,28,52052.71951578526,1.4216339086573153,3.689118224948786,0,0,6.676985869690126,5403.455197075288,1,8.054604011326083,3,5,2,4.0,3
125,2022,north,1,0,15,29,53936.379461367134,1.4216339086573153,4.227500452690834,0,1,2.560201102470744,6338.08106091565,1,7.913378430790744,3,4,3,4.0,5
125,2023,north,1,0,15,30,51026.51584456946,1.4216339086573153,4.261835698799425,0,1,2.931345661101349,6580.376198829142,1,8.520191873042634,1,5,4,2.0,3
125,2024,north,1,0,15,31,49909.781846907696,1.4216339086573153,4.792108812269643,0,1,5.9422319924003295,7992.0213890871255,1,7.214401313978502,2,4,4,4.0,3
125,2025,north,1,0,15,32,66239.11152755623,1.4216339086573153,4.780516068881047,0,1,2.8608964494440805,9090.576364291881,1,7.17455577624952,2,4,2,4.0,4
126,2018,north,1,0,15,25,55689.92989649247,1.9533421286149824,4.784411248073227,0,0,2.11034812589632,6863.553129970733,1,9.140242025952436,2,5,3,2.0,3
126,2019,north,1,0,15,26,52823.28347034138,1.9533421286149824,6.899844333438589,0,0,2.3911184118058397,9029.349818839542,0,7.922925655922546,2,4,2,5.0,2
126,2020,north,1,0,15,27,45511.697212092506,1.9533421286149824,3.44822166182515,0,0,2.088830580526505,4886.914218399489,1,8.07425763287244,1,5,2,3.0,2
126,2021,north,1,0,15,28,46309.98583438557,1.9533421286149824,3.964242516270866,0,0,4.418957163988791,6301.644114060129,0,8.971677926879721,1,5,4,1.0,2
126,2022,north,1,0,15,29,44493.37202995565,1.9533421286149824,4.051704748810015,0,1,3.8443136957422483,4810.3542161869955,1,9.232347183442158,1,5,3,3.0,4
126,2023,north,1,0,15,30,49013.68742303107,1.9533421286149824,5.812900213545691,0,1,5.196650950024928,7779.826909961721,1,6.312725202374512,1,3,4,3.0,3
126,2024,north,1,0,15,31,44504.660608899765,1.9533421286149824,5.800092712077447,0,1,2.474265587538748,8864.840018958968,1,7.411604915505211,0,4,3,4.0,3
126,2025,north,1,0,15,32,59898.256955162025,1.9533421286149824,4.3359610405218705,0,1,2.9746912726032897,8511.830812340386,1,9.690311422210323,4,5,3,4.0,3
127,2018,west,0,0,19,40,64890.03281114006,0.8372864479187015,4.991586646408939,0,0,1.2705622028437267,6843.387275716145,1,8.10191785280731,3,5,4,2.0,2
127,2019,west,0,0,19,41,57631.319418047926,0.8372864479187015,5.749560095036639,0,0,2.817522710778721,10907.78915091169,1,8.51251665361768,2,5,3,3.0,2
127,2020,west,0,0,19,42,57074.61943181796,0.8372864479187015,6.543237300326336,0,0,3.937037344175542,12152.926065217176,0,,2,5,3,3.0,3
127,2021,west,0,0,19,43,60226.31534356443,0.8372864479187015,5.386433045061948,0,0,4.769289582052303,8036.427004275238,1,7.729788647919797,1,4,3,3.0,4
127,2022,west,0,0,19,44,55568.913036640326,0.8372864479187015,5.4180063344086,0,1,3.3136952202499685,8463.334538818703,1,8.390623794562584,5,5,3,4.0,2
127,2023,west,0,0,19,45,55702.04008717313,0.8372864479187015,4.674154438847384,0,1,6.10213297583459,11762.830909061417,1,10.0,1,5,1,5.0,2
127,2024,west,0,0,19,46,64535.5852614554,0.8372864479187015,5.160324332769817,0,1,3.620123816776645,7742.132535918557,0,6.990659884559236,1,4,3,3.0,3
127,2025,west,0,0,19,47,65538.70038202073,0.8372864479187015,5.957759943922982,0,1,5.780226407366094,11505.104865100368,1,9.394445307936476,1,5,5,3.0,4
128,2018,east,1,0,14,35,53315.12154194125,-1.4536648194390691,2.3733888926380757,0,0,0.8310313692479538,3787.541762044954,1,5.911647130216051,1,3,3,4.0,3
128,2019,east,1,0,14,36,48207.525663891494,-1.4536648194390691,2.1903232703466413,0,0,4.289987973632026,3999.9859370436548,0,10.0,2,5,4,3.0,4
128,2020,east,1,0,14,37,53335.6055644628,-1.4536648194390691,1.9730276060599197,0,0,3.0015619955676343,3913.221823611888,1,8.938777140198267,2,5,1,4.0,3
128,2021,east,1,0,14,38,45011.33057516913,-1.4536648194390691,1.5533761265523567,0,0,1.9382160690941657,4470.538278333307,1,7.692269263816811,0,4,3,3.0,3
128,2022,east,1,0,14,39,46247.83859886368,-1.4536648194390691,1.1454746507993814,0,1,1.6820930395090041,3431.9873314916745,1,8.087549061682074,3,5,3,4.0,3
128,2023,east,1,0,14,40,59835.72421287215,-1.4536648194390691,2.5033419484788246,0,1,1.8808808911764328,8733.859370218728,1,9.16134788651372,1,5,2,4.0,3
128,2024,east,1,0,14,41,45481.603851601445,-1.4536648194390691,2.7283718582590555,0,1,2.7229227268898475,5146.22078351593,0,6.129417506034919,4,3,3,3.0,3
128,2025,east,1,0,14,42,41453.05680882707,-1.4536648194390691,2.080489321568405,0,1,4.862089411405655,5986.326754548192,1,8.781285937139963,2,5,4,4.0,2
129,2018,south,0,0,15,26,56853.38397033694,-1.8574946254899236,2.9113514222719843,0,0,-0.6032870596167927,5228.447602622964,1,7.631193861418407,1,4,4,4.0,3
129,2019,south,0,0,15,27,55668.23317557447,-1.8574946254899236,2.3067682787034616,0,0,3.9411635774386253,5015.762720026814,1,8.483118823550733,3,5,4,4.0,4
129,2020,south,0,0,15,28,37170.79825842922,-1.8574946254899236,4.168693462034445,0,0,0.42890267328987486,5000.39455961456,0,6.881488202604662,5,4,3,,4
129,2021,south,0,0,15,29,45894.65199501101,-1.8574946254899236,3.0584506483387903,0,0,1.3466271823778386,5148.628818683544,0,7.104704771403741,3,4,3,3.0,3
129,2022,south,0,0,15,30,48344.932478230614,-1.8574946254899236,0.5964164136823615,0,1,4.72310981086962,3920.640891420172,0,7.483686458189103,1,4,1,5.0,3
129,2023,south,0,0,15,31,71679.36156978147,-1.8574946254899236,2.5014260956517047,0,1,5.028893314845371,6465.813125283759,0,8.235543270458322,1,5,3,5.0,2
129,2024,south,0,0,15,32,45512.615725028445,-1.8574946254899236,2.1166097101761365,0,1,2.2482782822795846,3818.8976997328996,1,7.834125562110827,4,4,4,4.0,4
129,2025,south,0,0,15,33,53689.19022467869,-1.8574946254899236,2.6273291387389426,0,1,1.6382903828361275,5417.143352375214,0,8.487484070228511,1,5,3,3.0,4
130,2018,west,1,0,18,36,42616.61757793142,0.0213312661150584,3.3713790716384926,0,0,-0.05473976010661019,4156.369951783567,0,5.79302893320145,1,3,3,5.0,2
130,2019,west,1,0,18,37,62705.23734392812,0.0213312661150584,3.2024269250476944,0,0,2.8130699379817523,4900.582355913583,1,8.089725294576503,1,5,4,4.0,2
130,2020,west,1,0,18,38,71482.93729729827,0.0213312661150584,3.4780007506520536,0,0,2.4258334421486687,4033.9108777326364,1,7.532970128924193,1,4,3,3.0,3
130,2021,west,1,0,18,39,50714.68727857086,0.0213312661150584,2.7852315665175302,0,0,0.8390721263456856,4530.699573149278,1,7.972412164384446,2,4,5,3.0,3
130,2022,west,1,0,18,40,59405.785967435615,0.0213312661150584,3.396636465807924,0,1,3.044585685512201,4154.563325808278,0,5.235887134249891,5,3,4,2.0,2
130,2023,west,1,0,18,41,59010.19141100552,0.0213312661150584,5.859323687257491,0,1,2.227717598390715,9348.56991604083,1,8.2343083768486,2,5,5,5.0,4
130,2024,west,1,0,18,42,60583.040791255335,0.0213312661150584,5.112698222699124,0,1,1.5314133739789357,6339.916015806157,1,6.596483480594124,2,4,2,1.0,2
130,2025,west,1,0,18,43,60857.04630454197,0.0213312661150584,4.611583548410947,0,1,2.4974091445200743,9241.818336902108,1,7.7293617868671225,5,4,5,2.0,4
131,2018,west,0,0,16,40,48951.32164794846,-0.5463623096135917,3.364462163177207,0,0,2.9505325470914303,8058.641221767942,1,,2,5,4,3.0,4
131,2019,west,0,0,16,41,52356.54212141771,-0.5463623096135917,4.308218802954425,0,0,2.9069941930049175,6474.086943170011,1,8.177944412372252,3,5,3,4.0,3
131,2020,west,0,0,16,42,63467.384468557386,-0.5463623096135917,3.4940664612726042,0,0,5.2609312160874495,8263.527505477148,1,7.747369815244653,3,4,3,3.0,3
131,2021,west,0,0,16,43,65801.98775252514,-0.5463623096135917,4.743155828677002,0,0,7.086498255704669,9647.451812980516,1,8.112127296085802,1,5,4,4.0,5
131,2022,west,0,0,16,44,47515.41884466635,-0.5463623096135917,3.6632537792851365,0,1,3.4549683546108145,10002.341769516215,1,8.391566936677636,2,5,4,3.0,3
131,2023,west,0,0,16,45,62275.63120592379,-0.5463623096135917,4.081879877071125,0,1,7.13444036525693,5406.157529294622,1,7.557620154090969,5,4,3,3.0,3
131,2024,west,0,0,16,46,65197.7565363869,-0.5463623096135917,2.7561480935330933,0,1,6.665891481017762,6690.362429890282,1,7.964129342937069,2,4,4,5.0,3
131,2025,west,0,0,16,47,65659.95705791202,-0.5463623096135917,4.600246052377631,0,1,1.2649382707873382,10707.059419236544,1,9.293812798663302,4,5,2,3.0,4
132,2018,west,1,0,17,42,65524.084011885156,0.7749120513296174,5.4860344375047685,0,0,2.310861534611819,7067.628250710234,1,9.249540497313573,4,5,2,2.0,3
132,2019,west,1,0,17,43,53274.233409452645,0.7749120513296174,6.605087790844042,0,0,3.696556629570088,9980.314608794457,1,9.547994750077718,1,5,2,3.0,3
132,2020,west,1,0,17,44,53046.47845554371,0.7749120513296174,4.279960931903536,0,0,6.979044206355108,6913.056819422675,0,7.745127284254935,5,4,4,2.0,3
132,2021,west,1,0,17,45,44378.72444382776,0.7749120513296174,4.208348263404167,0,0,2.8859312566778903,6610.029537609499,0,7.514111138536189,6,4,4,3.0,4
132,2022,west,1,0,17,46,53709.87923112011,0.7749120513296174,3.985238932961585,0,1,4.961829504961472,8260.737329270329,1,8.268724111094114,2,5,3,3.0,2
132,2023,west,1,0,17,47,57267.72614874295,0.7749120513296174,3.895647079902594,0,1,4.3698544462770545,8652.988885014733,1,10.0,5,5,5,2.0,4
132,2024,west,1,0,17,48,62654.99145238149,0.7749120513296174,4.663975976752912,0,1,2.837541486027522,7965.452772648674,1,6.441110130578017,4,3,3,3.0,2
132,2025,west,1,0,17,49,58094.84425224117,0.7749120513296174,4.57094265432277,0,1,3.3708155191907645,7274.898413071564,1,7.583510973768437,3,4,3,5.0,3
133,2018,east,1,1,9,40,41883.321461073705,-1.4508732454796505,0.9511293272309705,0,0,5.718528054557234,5508.277233061675,0,8.32903845284167,4,5,3,4.0,1
133,2019,east,1,1,9,41,45382.738146867654,-1.4508732454796505,0.8894804474987121,0,0,4.344887938343191,4494.287256343558,1,5.9891738073462,4,3,3,,2
133,2020,east,1,1,9,42,43139.455955748104,-1.4508732454796505,1.8641738491498363,0,0,6.659522057500844,4100.824316758033,1,6.0405020864377255,1,3,3,5.0,3
133,2021,east,1,1,9,43,30816.927125329057,-1.4508732454796505,1.3728777207717335,0,0,7.157107476813845,4608.981890737195,0,6.846639291592559,2,4,3,4.0,3
133,2022,east,1,1,9,44,41559.59128973038,-1.4508732454796505,2.453866430627234,0,1,8.4205215024853,4793.872825337127,1,8.327891383540495,3,5,2,5.0,2
133,2023,east,1,1,9,45,31821.688273654938,-1.4508732454796505,0.3857431662641828,0,1,6.559793500384053,3681.492351726321,1,6.045699517043833,1,3,3,3.0,5
